date,warehouse_id,sku_id,product_family,customer_id,customer_zone,customer_latitude,customer_longitude,units_ordered,units_shipped,returns_units,demand_forecast_units,inventory_on_hand_units,safety_stock_units,reorder_point_units,stockout_flag,transport_mode,logistics_provider,distance_km,shipment_cost_usd,order_lead_time_hours,on_time_flag,unit_cost_usd,selling_price_usd,gross_margin_usd
2025-01-01,WH_NORTH,SKU_C,Food,C8605,Suburban,40.382753,-88.063631,102,102,1,109,821,88,222,0,Air,Provider_Y,174.83,410.16,6.47,1,13.16,21.13,807.55
2025-01-01,WH_NORTH,SKU_C,Food,C1581,Urban,42.142353,-87.577471,40,40,0,39,760,67,132,0,Rail,Provider_Z,29.26,26.86,6.74,1,12.5,19.82,292.81
2025-01-01,WH_NORTH,SKU_A,Electronics,C2960,Urban,41.383669,-88.298586,45,45,1,48,1009,99,186,0,Air,Provider_Y,76.9,186.75,6.44,1,158.54,230.62,3188.36
2025-01-01,WH_NORTH,SKU_A,Electronics,C4233,Urban,41.799927,-88.345671,107,107,1,108,756,127,260,0,Air,Provider_Y,57.19,168.94,4.0,1,189.77,264.25,7902.6
2025-01-01,WH_NORTH,SKU_H,Household,C8368,Rural,42.06031,-87.838847,83,83,1,82,734,138,235,0,Road,Provider_Y,27.63,29.54,8.51,1,43.71,65.66,1807.27
2025-01-01,WH_NORTH,SKU_C,Food,C3618,Urban,41.904029,-87.872486,48,48,0,52,979,123,186,0,Air,Provider_Y,20.6,124.33,5.27,1,14.93,23.28,400.8
2025-01-01,WH_NORTH,SKU_C,Food,C2918,Urban,41.983695,-87.970288,47,47,0,50,837,133,231,0,Air,Provider_Y,30.36,155.02,4.0,1,10.99,17.58,309.79
2025-01-01,WH_NORTH,SKU_A,Electronics,C1165,Suburban,42.878252,-86.536366,107,107,2,98,595,108,258,0,Air,Provider_Y,139.63,333.94,8.37,1,166.97,230.02,6629.83
2025-01-01,WH_NORTH,SKU_B,Household,C8387,Urban,42.544834,-88.448622,56,56,0,59,886,76,159,0,Air,Provider_X,100.9,208.71,5.56,1,44.74,65.63,1169.73
2025-01-01,WH_NORTH,SKU_G,Electronics,C9099,Urban,42.31941,-86.602961,83,83,1,90,674,92,224,0,Air,Provider_Y,95.1,229.25,7.72,1,181.44,260.78,6521.16
2025-01-01,WH_NORTH,SKU_G,Electronics,C8220,Suburban,41.558746,-86.913692,45,45,1,44,912,65,143,0,Air,Provider_X,72.43,140.06,4.0,1,224.19,311.85,3865.9
